v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,target
-0.29126,-2.4812,0.66825,2.36104,-1.20845,2.04628,-5.08922,1.9068,-0.73929,-1.77921,-3.38376,-4.93693,0.78156,0
3.19532,-1.20155,-0.11055,2.06765,-1.88504,3.0509,0.0193,3.86059,1.08649,0.12074,-1.45788,1.92694,-0.29024,1
-0.64125,-1.37511,-0.08394,-2.28897,-0.5753,3.77579,0.58617,-3.94548,1.59935,-1.87799,1.94305,-1.93033,-0.71009,0
0.00271,0.27361,-1.73177,0.75062,-1.96289,2.46272,0.9438,-3.54819,1.41723,-1.80833,1.89569,-1.73537,-0.06403,0
-1.37196,1.04281,0.85621,-0.45365,2.71167,-1.13428,-1.05887,0.04189,0.64116,-0.37063,-0.82566,-0.18236,-0.9506,0
2.06161,2.20895,-0.32327,2.39388,-0.28438,1.66156,1.15235,1.33139,1.90842,-0.83007,0.40341,3.31907,0.3953,1
-0.70517,-0.9062,-0.96153,-1.19844,-2.20522,1.91707,0.89028,-4.3906,-0.15888,-1.2555,2.5195,-2.36534,-0.88641,0
0.26738,0.93578,-2.25097,2.4685,-2.71335,-1.98864,0.86201,-0.91347,-1.40919,0.54893,0.80562,-0.89068,1.80556,1
-2.39415,5.0255,0.4191,3.09946,3.5681,-1.28341,-2.58577,-1.83216,1.89889,-3.2531,-0.44377,-0.8511,-0.05743,0
-0.99944,-0.59072,-0.28635,-1.56014,0.03888,1.6813,0.35107,-3.07924,1.00101,-1.15683,1.28084,-1.73406,-1.28628,0
-3.25113,0.94558,-1.5028,1.35154,0.56005,-1.11566,-2.40785,-4.14039,0.37317,-2.20156,-0.21873,-5.78884,0.18196,0
-1.4733,-0.1593,0.95129,-0.69943,2.21223,2.49204,-2.11764,-1.53489,2.22229,-2.41967,-0.74382,-2.32329,-0.39075,0
2.5691,-1.643,1.10641,0.08245,-1.10355,2.39197,0.08833,3.54967,0.04281,0.63202,-0.95804,2.43532,-0.29981,1
-0.59067,-2.4201,-1.07163,-0.77193,-2.85714,0.9232,-0.23913,-2.55565,-1.40365,-0.22524,0.90762,-3.65316,1.74083,1
-0.15565,-0.57599,-2.35423,1.70259,-3.24941,2.27755,-0.06095,-3.5371,0.59339,-1.87541,1.26713,-3.74538,1.11605,0
1.03361,-4.78604,3.91665,-1.296,-0.82943,10.10738,-5.35312,0.73155,1.81746,-4.71952,-1.87553,-3.47501,-0.9891,0
-0.86257,1.60626,-0.92104,-0.24775,0.66351,0.19117,1.28556,-2.93741,1.48182,-0.96953,1.64315,-0.10396,-1.0757,0
2.17963,-3.52131,0.53567,-0.83722,-2.95318,4.2886,-0.09157,1.20388,-0.20152,-0.15658,-0.07898,-0.25795,2.87577,1
4.91971,-3.10005,-2.5001,3.00029,-4.73085,5.25349,1.54259,3.91851,2.35662,0.53847,-1.45337,0.93512,2.92568,1
1.57909,0.86668,2.76272,1.04278,0.33796,0.3286,-1.47164,3.7853,-1.43264,-0.09893,-0.89681,3.48295,0.87459,1
-0.17346,-5.1503,0.53169,-0.74604,-2.70742,6.61341,-3.77637,-1.61175,0.64473,-3.00928,-1.24462,-6.49923,-1.59514,0
-1.51905,-1.22501,-2.25889,1.30424,-0.99795,-0.79675,-1.45982,-1.60336,0.09259,-0.34867,-1.2397,-5.16939,-1.46913,0
1.84597,2.18631,0.90444,2.57697,-0.2709,-0.56351,-0.10108,3.09902,-0.6299,0.11718,-0.3755,3.7282,1.42754,0
0.07907,-2.11363,0.47568,0.21844,-1.32294,0.42093,-1.92547,1.18161,-1.54595,0.12092,-1.31647,-2.0961,1.47602,1
2.21838,-0.16356,3.2374,-0.38703,1.24951,1.57838,-0.78433,4.83727,-0.23628,0.40542,-1.31102,4.61484,0.07236,1
-0.56402,1.34812,3.73401,-0.21889,3.73647,-0.30586,-3.04675,2.99077,-0.25996,-0.91072,-1.92597,2.01646,-1.8779,1
0.81527,-3.32189,-1.03589,4.03315,-4.02248,2.6541,-4.59659,1.97202,-1.08813,-1.54464,-3.30618,-5.97022,0.18985,0
-1.34794,0.97768,0.01026,-1.15786,1.99599,-0.09275,0.37454,-1.9993,1.42365,-0.70764,0.6358,-0.33839,-1.25101,0
1.19158,1.73053,3.31584,0.93228,2.34265,0.56829,-1.87674,4.13435,-0.03166,-0.64559,-1.48591,4.05473,0.20648,1
0.26413,-2.20746,-4.80536,2.87857,-3.75555,-2.08413,0.56568,0.09481,-0.48084,1.92378,-1.59964,-4.74457,1.03788,0
-1.24545,1.12805,-0.7265,0.08423,0.92325,0.49845,0.01446,-2.64243,1.56657,-1.42491,0.73055,-1.41945,-0.38173,0
-0.32577,1.14026,-2.01585,2.56099,-1.05494,0.75885,-0.33312,-1.93103,1.41182,-1.60845,0.19024,-2.24135,0.24862,0
-1.10173,-0.89841,-2.70237,2.01372,-1.75737,-0.46036,-1.12293,-1.81866,0.19155,-0.56391,-0.87012,-4.97488,0.38789,0
1.33059,-2.88981,0.30422,6.40863,-5.28873,5.29339,-7.51882,2.34399,-1.53375,-4.1719,-3.76787,-6.94066,-0.60406,0
0.44447,-0.71056,-0.63862,0.7793,-2.63527,1.39262,-0.12565,-1.35781,-0.81425,-0.78649,0.96216,-1.38451,0.71374,1
0.70785,-2.07289,3.96383,-1.1622,0.75266,1.58135,-3.29584,3.8942,-1.95252,-0.18502,-2.06697,0.9128,-0.69795,1
5.58113,5.35913,2.95389,6.19787,-1.22682,4.72176,-0.30088,5.56044,1.41984,-3.01188,0.54513,9.4624,0.34163,1
-3.10099,-0.77058,-1.15498,-3.01097,2.14298,4.07785,0.01428,-7.06063,4.51975,-3.40198,1.62413,-5.11281,-0.30525,0
-1.31081,-1.78855,-0.80214,-1.42271,0.44035,1.68988,-0.53806,-2.28237,1.5861,-0.89058,-0.2693,-3.49485,-0.01582,0
0.05411,2.31936,-2.40044,4.79142,-1.4096,-2.51801,-0.75687,0.51508,-0.35936,-0.21309,-0.95801,-1.31967,1.80804,1
0.83402,1.86022,-0.29959,4.56492,0.02341,-2.65965,-2.12364,4.21443,-0.92271,0.47046,-2.81771,0.62004,1.06878,1
0.21994,1.15577,1.4585,2.01865,2.31052,1.42919,-2.78199,2.60625,1.80751,-1.71936,-2.44979,0.37426,0.11481,1
1.62607,-0.52018,2.053,0.16025,0.73458,2.45096,-1.14307,3.21088,0.71793,-0.49742,-1.33247,2.25002,1.24185,1
0.15233,0.79577,-1.2092,3.98972,-2.75154,-0.81702,-1.93016,0.08578,-1.68173,-0.94864,-0.59578,-2.3376,1.64015,1
0.89743,2.42616,-1.88577,3.38524,-1.49591,-1.52589,1.02682,0.2014,-0.03443,0.08883,0.48312,1.06664,-0.40776,1
-1.77083,-1.66637,-2.83982,-0.34775,-2.92274,0.61647,0.33163,-5.41825,-0.30043,-0.97215,1.72499,-5.73016,-1.4837,1
-1.38226,3.12818,-2.0607,3.30374,1.18201,-3.38177,-0.53307,-0.62159,0.76001,-0.32514,-0.85612,-1.33345,1.37511,0
-0.48229,3.2347,-1.07446,2.97732,0.56298,-4.07995,0.01244,0.7227,-0.84152,0.60677,-0.36985,0.90638,0.08674,0
-1.39882,1.04388,-2.20231,1.16475,1.36994,-3.13537,0.26282,-0.40913,0.94225,0.8891,-1.14287,-1.79158,-0.86566,0
-1.52303,-3.34565,-2.40224,-2.18513,-0.80663,0.62204,0.60825,-3.0001,1.01119,0.5392,-0.12309,-5.03162,-2.4416,0
-0.61295,2.30131,-0.08175,-0.11695,2.02331,-0.85754,1.06569,-1.00874,1.40974,-0.3457,0.79427,1.59432,0.45965,0
-1.45173,-0.07415,-3.52238,2.10295,-2.67197,-3.53361,0.17705,-2.46782,-1.79289,0.88993,0.20575,-4.43169,-0.6971,1
2.80334,-2.73248,-2.1088,3.09949,-5.21078,5.94398,-0.60031,0.15651,1.50142,-1.91663,-0.40567,-2.70584,-0.80515,1
0.86826,1.77791,2.01703,2.22065,3.19937,-0.55809,-2.36016,5.20252,1.08587,-0.17281,-3.25872,2.77051,-0.70608,1
1.57485,0.74887,1.06012,1.17807,-0.12343,2.12778,-0.33836,1.69907,0.79711,-0.95881,-0.17265,2.26586,-0.28371,1
-1.53061,1.61723,-2.57376,3.60436,-0.65653,-2.0052,-1.49439,-1.72329,0.25919,-1.08373,-0.85405,-3.96105,0.71526,0
-1.42491,0.9566,0.70458,2.15993,1.61652,0.14805,-3.72218,0.34679,0.60818,-2.12807,-2.12711,-2.74147,0.98991,0
2.68132,2.30323,1.12832,4.68922,-1.50203,0.4638,-1.55993,4.31816,-1.01382,-0.77819,-1.13989,3.39864,0.48548,1
0.34621,0.46298,-2.07484,1.75557,1.87027,3.103,0.07062,0.01648,5.57336,-1.67882,-1.74258,-1.26888,1.33001,1
-1.27248,0.59663,0.06613,1.53616,1.40978,0.01693,-2.59679,-0.01972,0.91138,-1.50405,-1.72057,-2.51966,1.23492,0
1.26369,0.36245,-0.2661,2.38241,-2.93308,0.81835,-0.4932,0.29083,-1.41244,-0.71697,0.56934,0.09581,-0.92503,1
0.32404,1.79596,-1.27604,4.53714,-1.17704,-2.38501,-1.63197,1.90328,-1.06802,-0.04729,-1.63181,-0.84302,-0.81521,0
0.1987,0.61386,-2.99038,1.2554,-4.32121,-0.50563,2.54043,-4.12598,-1.27732,-0.06301,3.25512,-1.33311,-2.3338,0
-0.24132,-2.42936,1.96934,-2.1463,0.86647,2.85701,-1.82159,0.45576,0.425,-0.90333,-0.95573,-1.23087,1.13529,1
0.81371,-0.34921,0.08723,2.09429,-2.62425,1.44262,-1.52434,0.19057,-1.27523,-1.19517,-0.0151,-1.15454,-0.48507,1
-3.37102,0.17758,-0.09749,-1.18517,2.37108,0.09931,-2.01449,-3.97609,1.3266,-2.11143,-0.1161,-4.59641,0.61818,0
2.22654,1.61735,-0.06276,2.70258,-2.2229,0.50972,0.71467,1.57236,-0.75853,-0.1919,0.77575,2.93078,1.55139,1
-2.21138,0.51105,0.10969,-1.09854,2.99558,-0.37215,-1.01176,-1.72925,1.74059,-0.96399,-0.63676,-2.03344,0.30006,0
-0.77117,1.82695,-1.6277,1.33474,0.15704,0.98408,0.49006,-3.05,2.22278,-1.87621,1.08792,-1.32966,0.98083,0
-2.14854,-2.61097,3.67746,-3.6287,3.081,2.88279,-3.96121,-0.47348,0.30773,-2.00201,-1.54133,-2.9145,0.10267,1
0.04715,-1.06359,-0.20205,-1.79749,-1.7071,5.74981,0.99906,-4.95648,2.18193,-2.98749,3.01737,-1.56088,-1.88209,0
-1.69576,-2.78241,-1.28133,-5.12657,-1.65846,4.72186,2.64244,-8.2957,1.8598,-1.91369,4.43475,-3.81438,0.46514,0
-1.01296,0.60636,-2.87034,4.25719,-4.24472,-1.17089,-1.7469,-3.06148,-2.05559,-1.52792,0.50341,-5.31445,-0.13625,1
1.64459,-3.58432,-1.2552,-0.38132,-0.17804,4.79794,0.02027,1.80462,3.97643,-0.23611,-2.3216,-1.68929,1.97476,1
0.11892,-1.42891,-1.00354,-3.72148,2.51922,0.96721,3.386,-0.4016,3.5426,1.64935,0.20836,1.43005,1.35248,0
1.85295,1.73754,-0.19578,3.36652,-1.65419,-0.7122,-0.07719,2.4948,-0.9962,0.16851,-0.31422,2.32617,1.15243,1
1.04686,0.4957,2.88282,0.13202,1.04593,1.29727,-1.5779,2.79119,-0.50619,-0.67992,-0.77384,2.73125,-1.15178,1
2.08251,4.19578,-1.02038,6.5137,-2.59267,-0.2066,-0.59062,1.45539,-0.39363,-1.68317,0.301,2.20806,-0.10434,1
1.30602,2.69708,-1.44451,4.57928,-2.68217,-0.37962,0.0276,0.084,-0.59567,-1.04121,0.72222,0.78651,1.95534,1
0.55189,-1.54258,1.44785,-0.32657,0.80602,3.02702,-1.9006,1.69065,1.26756,-1.10864,-1.64421,-0.50339,-0.7991,1
-0.84111,1.96019,1.71832,1.10551,1.71356,1.93814,-2.44151,-0.90778,1.18826,-3.03329,-0.11274,-0.33029,-0.54884,1
2.16748,1.45891,1.05917,2.1433,0.92775,1.50898,-0.36742,3.77762,1.57057,-0.45338,-1.35561,3.61806,-0.88743,1
1.9928,1.84214,-1.21888,3.83964,-2.94273,-0.42762,0.66842,1.21037,-0.97474,-0.04179,0.5783,1.77814,0.4703,0
0.62362,0.29891,-1.42757,1.9765,-4.64474,3.01914,0.31245,-4.05807,-0.66472,-2.5028,2.92048,-2.0064,1.10536,1
-0.5563,0.85084,2.30287,-0.40572,4.63815,0.70454,-2.18059,2.69339,2.37445,-0.89195,-2.57872,1.23135,-0.23944,1
-1.82515,0.74904,-3.9316,3.35755,-1.61767,-5.51548,-0.48097,-1.08901,-1.75214,1.46403,-1.18701,-4.59983,0.92469,1
1.39877,4.28311,-0.2006,5.61387,0.99154,-4.94516,-0.96378,5.66128,-1.15443,1.40978,-2.58246,3.84978,0.26734,0
-1.81458,1.81416,1.51979,-0.57999,5.81891,-3.34649,-1.57081,2.6785,1.33844,0.79254,-2.8521,1.12377,-0.38695,0
-1.26349,1.02498,0.82279,1.89557,1.66771,0.77003,-3.41992,0.07219,0.98848,-2.36095,-1.7802,-2.34997,0.49925,0
-4.09763,-0.27355,-1.28653,-0.35108,0.18523,0.86926,-2.62157,-6.76149,0.72111,-3.35333,0.83607,-7.73722,-1.10643,0
2.97382,0.42279,-3.67032,6.38544,-7.67556,0.53839,0.60081,0.15526,-2.20332,-0.32812,0.99756,-1.20647,2.30925,0
0.99219,0.4148,0.0542,2.36553,-2.09874,2.09841,-1.20455,-0.01835,-0.23642,-1.72346,0.21149,-0.45739,-0.13595,1
-0.70709,-0.64932,-1.80283,-1.23242,-2.76878,2.33917,1.86917,-5.79339,0.39666,-1.50013,3.46924,-2.54639,0.67749,0
-1.57581,0.47424,-3.901,3.6142,-1.90315,-7.6535,-0.49092,0.67429,-3.3345,3.0096,-1.92481,-4.02463,-1.02173,1
0.31702,1.5164,-2.94536,2.44295,-3.7471,-0.39119,1.93183,-3.47719,-0.60303,-0.62232,2.65064,-1.07365,0.41069,1
-0.3547,-2.22229,-2.47988,-0.35478,-0.64401,-0.55692,0.75024,-0.28548,0.93541,1.36095,-1.13488,-2.91654,-1.92609,0
-0.2976,-3.99419,-2.93096,-2.21319,-1.31234,0.60444,1.84001,-1.40015,1.28124,1.80041,-0.46169,-3.6446,-0.43398,0
0.87724,1.29027,-0.0287,2.41858,-0.64293,-2.77728,-0.39669,2.86798,-1.87861,1.25962,-1.00326,1.66488,0.02187,0
0.08932,0.53858,2.224,-0.91423,1.19503,1.38901,-0.8093,0.34022,0.01516,-1.04118,0.35,1.64211,0.34964,1
-0.76224,-4.61943,-3.03496,-2.45384,-2.20584,1.69592,1.32051,-3.02716,1.08067,0.89213,0.11643,-5.32954,-0.22095,0
1.41227,-0.08721,-1.15671,0.14058,-3.90461,1.68355,2.46645,-2.50942,-0.93913,-0.27695,3.18332,0.87697,0.21611,1
0.9398,-0.68055,1.93375,-2.25351,3.94432,1.36748,0.38247,3.67317,2.72741,0.92373,-1.96241,3.3926,3.20443,1
-1.8487,2.09291,1.56672,0.84374,3.08216,1.06244,-2.97838,-1.14155,1.70966,-3.01096,-0.82983,-1.36305,-0.00782,1
-1.84411,2.37322,-0.38254,-0.58938,3.98361,-2.55951,0.62618,-0.81115,1.99267,0.23256,-0.37008,0.55504,-0.39229,1
-0.02534,-0.18983,2.30838,-0.43918,1.28194,1.76071,-2.04518,1.11225,0.12993,-1.28447,-0.82091,0.40354,-0.12915,1
0.677,-0.4934,-0.05909,0.69104,-3.0347,5.01954,-0.46466,-3.30484,0.68491,-3.17145,2.15931,-1.65865,-1.58152,1
-3.18707,-2.57592,1.1041,-6.42467,3.02328,4.20221,0.10518,-6.23036,3.10036,-2.29896,1.85262,-3.8066,0.13928,0
-0.50384,0.90575,-1.12793,0.35207,-0.77241,1.13335,0.7814,-3.12134,1.02071,-1.40409,1.68487,-1.0659,-0.01963,0
0.12722,0.90788,-1.73725,1.80671,-2.35246,-0.33456,0.74401,-1.92772,-0.55826,-0.48365,1.34872,-0.97459,-0.48539,0
1.33543,-3.18001,1.22183,0.85291,-5.34241,5.29194,-2.75031,-1.09549,-2.44269,-2.60392,0.85728,-3.12498,-0.2983,1
-1.62622,-3.8316,-0.88019,-4.72203,-2.10506,5.61725,1.16996,-7.56727,1.56699,-2.36781,3.44949,-5.1203,1.21073,0
2.24199,-2.72613,-2.59544,2.6656,-3.88378,5.84401,-0.415,-0.11333,2.87568,-1.8751,-0.92902,-3.25514,0.22299,1
-0.625,-1.24954,0.96205,-1.59091,1.45709,1.52291,-0.99436,-0.08308,1.0416,-0.59707,-0.76669,-1.03162,-0.13158,0
0.56457,1.16573,-0.15081,4.43525,-1.50385,-0.09194,-2.90284,1.82433,-0.92975,-1.39251,-1.68896,-1.31641,0.1547,1
0.80443,0.89571,-2.53193,1.53943,-4.8535,1.12309,2.52414,-4.39927,-0.93025,-0.98353,3.86889,-0.64674,1.30249,1
0.09804,3.28562,-0.52378,2.43487,0.57967,-2.33842,0.50009,0.42886,-0.06504,-0.02242,0.32809,2.00176,-0.7655,0
0.79281,2.91526,4.2608,0.68576,3.70983,-1.4784,-1.95435,5.04344,-0.93206,0.0324,-1.6114,5.61192,0.55748,1
-0.33505,2.07545,-2.65547,3.35679,-2.57792,-1.50654,0.47676,-2.50784,-0.64968,-0.77984,1.30513,-1.77412,0.37753,0
1.74955,-3.02041,-2.45102,1.84525,-2.9075,1.39455,-0.05457,2.16762,0.63621,1.05598,-2.0723,-2.3661,0.46696,0
-0.06556,1.23779,4.60246,-1.69501,3.61641,-0.19265,-1.88012,2.99421,-0.94988,-0.30931,-0.78983,3.98312,0.17711,1
0.50766,-1.75639,-0.83723,-1.66694,1.47094,0.60801,1.41794,1.43815,2.32559,1.49205,-1.29924,0.36832,0.71192,0
0.61957,-4.58345,-1.57262,-3.70542,0.27424,1.44295,2.34601,0.83481,2.14676,2.57201,-1.15455,-1.13893,-0.46279,0
0.18275,-1.67468,0.61399,-0.81877,0.90475,3.46863,-1.16091,0.30696,2.25785,-1.30117,-1.15156,-1.24585,-0.89512,0
-0.69538,-3.01561,0.55526,-0.48636,-0.52887,0.45391,-2.73173,1.05333,-1.22452,0.08227,-2.13214,-3.61737,0.37804,1
-0.36194,0.9174,-3.33248,2.76289,-2.99799,0.23116,0.71978,-3.59616,0.52915,-1.27721,1.42536,-3.15898,0.61109,0
0.32952,-0.76422,2.07707,-0.0181,0.99174,2.51062,-2.39359,1.6768,0.57997,-1.41355,-1.43255,-0.08701,-0.91432,1
-1.9115,-0.20814,-2.22882,-0.45012,-0.58446,2.56078,0.30735,-5.908,2.54642,-2.58227,1.75671,-4.61143,0.60121,0
-0.94938,-1.73066,-1.58297,0.50623,-3.06684,0.60273,-0.90474,-2.99484,-1.34105,-0.83658,0.69412,-4.63581,-0.68251,1
2.48393,-0.35963,0.71069,1.86927,-4.57135,2.87431,-0.16667,0.36131,-2.17986,-1.12413,1.66877,1.35198,0.6478,1
1.2996,1.3612,-0.6905,2.29936,1.39013,1.87954,0.0132,1.98257,3.52045,-0.95409,-1.5079,1.43164,1.45465,1
2.43285,-0.65285,-2.25581,3.11496,-2.55394,4.0545,0.46649,0.82613,2.91112,-1.2619,-0.68594,-0.59174,-0.35967,1
1.19376,-0.25822,0.74846,-0.37649,0.93286,2.49318,0.29635,1.38878,1.99489,-0.48036,-0.47156,1.7837,-0.19376,1
-1.51634,-0.65749,3.25695,-3.52488,2.65223,1.78628,-1.56939,-1.26337,0.02981,-1.42566,0.47326,-0.02904,1.12969,1
-0.0485,1.88584,-3.51114,3.91124,-4.31324,-2.11875,1.06807,-3.0257,-1.72458,-0.32294,1.95931,-2.16303,-0.44774,1
2.17057,-0.14321,0.35297,1.89665,0.71618,2.91147,-0.74178,3.73267,2.70097,-0.633,-2.23522,1.77699,-1.92996,1
2.72788,1.84815,0.97186,2.68739,-2.21221,3.98434,0.12405,0.70067,0.66972,-2.32932,1.45884,3.31854,-0.53388,1
-1.55988,-1.73363,-1.56799,-1.72387,-2.18285,3.98786,0.37682,-6.67808,1.36909,-2.71435,2.73761,-4.96103,1.44208,0
2.90888,3.31323,-0.59781,4.20287,-2.27667,-1.19236,1.6305,2.70626,-1.00373,0.55809,0.85968,4.91702,0.23034,1
-0.93215,-0.9418,-0.82765,-0.63202,-0.93445,3.88798,-0.41149,-4.25634,1.9981,-2.71527,1.35134,-3.48625,2.41113,0
0.96311,0.40232,-1.07933,2.69083,-0.52511,1.64813,-0.76583,1.07788,1.85084,-1.07232,-1.26032,-0.63595,0.18799,0
2.55159,0.91189,1.48176,1.25783,0.39123,1.6111,0.21489,3.89622,0.82632,0.06537,-0.78918,4.41017,0.15724,1
3.14081,-0.9576,0.66523,1.53929,-1.91807,2.99215,0.02816,3.59424,0.34357,0.01902,-0.82311,2.61802,1.1212,1
-1.58844,0.41883,1.57839,-1.90365,4.57007,0.42355,-1.22742,0.23115,2.45323,-0.79777,-1.41276,-0.04444,-0.29231,0
1.78311,-1.6029,2.28064,-0.1561,-0.85639,1.82348,-1.3583,3.38895,-1.35177,0.20301,-1.06961,1.75221,0.17032,1
-1.25168,0.22257,-3.85267,1.86697,-4.70485,0.42915,0.99326,-6.62326,-0.69118,-1.75642,3.1226,-5.19447,0.16078,1
-2.65507,2.15012,-1.97723,0.97922,2.03656,-2.12619,-0.30696,-3.21661,1.75171,-1.03236,-0.02923,-3.0086,0.57559,0
1.9898,1.28307,1.44529,2.85975,-0.98087,3.89567,-1.70663,1.60294,0.9961,-2.65851,-0.2385,1.76009,-0.88416,1
-1.08314,2.94878,-2.3284,2.9756,0.128,-1.46331,0.14466,-2.33086,1.34326,-1.2596,0.46012,-1.52298,1.0961,0
-0.71517,4.35493,1.65092,1.72849,4.56121,-6.27767,-0.80092,4.31442,-1.10189,1.82985,-2.06811,4.33414,-1.11471,0
0.59565,-2.31788,0.06102,0.47835,-1.89546,4.53154,-1.8243,-0.66985,1.01773,-2.12137,-0.5283,-2.89883,0.06496,1
-1.18577,-0.49603,-0.33019,2.11124,-0.20046,0.7124,-3.39388,-0.34842,0.19222,-1.84599,-1.90053,-4.29666,-0.27328,0
1.65622,1.8387,-0.71998,3.65657,-3.24228,1.13104,0.00133,-0.22085,-0.79338,-1.41604,1.25165,0.94954,0.97906,1
1.54219,2.03287,-0.7087,3.42062,-2.39541,1.21462,0.14535,-0.10161,-0.02219,-1.4336,1.02109,1.20754,-0.96505,1
-3.70893,-1.25524,-1.1935,-1.36921,0.9098,-0.20661,-1.97693,-4.86521,0.57623,-1.63221,-0.10507,-6.76638,-0.323,0
-0.07781,0.18185,0.19064,0.172,0.45737,0.04984,-0.35306,0.29418,0.26045,-0.18182,-0.34026,0.01704,-1.12123,0
1.78949,-1.38532,0.90481,-0.90567,-2.3187,2.89927,0.86254,0.12966,-0.69479,-0.24096,1.40534,1.57389,-1.99922,1
-1.75016,-0.03974,0.11976,-2.91144,1.71236,0.57061,0.9766,-3.4787,1.26084,-0.66235,1.56955,-0.93528,0.70679,0
-2.26635,0.30013,1.26649,-1.07092,2.88875,2.09844,-2.46747,-2.4124,2.12537,-2.81302,-0.48357,-2.75058,0.08136,0
-2.10565,0.44658,-2.05643,0.8245,0.9356,-2.24942,-0.61638,-1.85942,0.72749,-0.04873,-0.8534,-3.60952,-1.53487,0
0.08408,0.32513,-1.41868,3.82552,-1.83719,-5.16563,-1.67698,3.31392,-3.50302,2.18713,-2.45226,-1.43995,1.2665,0
-0.54732,2.46107,0.15009,0.54241,1.53152,-0.23326,0.3619,-1.17783,1.2052,-1.06987,0.82988,1.19473,-0.01912,0
-3.42932,-4.802,0.91888,-9.18575,2.00285,8.81847,1.01278,-10.06961,4.93259,-4.01982,3.82174,-5.79504,-0.9671,0
-1.3815,0.2583,-1.53423,-0.49842,0.37629,2.08619,0.49404,-4.22719,2.66348,-2.00072,1.24396,-2.7631,-0.82148,0
-0.77214,-2.64692,-1.13391,-1.76605,-2.42249,3.12337,0.24323,-4.25246,0.33148,-1.34079,1.68473,-4.04083,-0.20472,0
-0.50649,-1.73161,1.46405,-0.52638,0.59081,2.97002,-2.78721,0.10715,0.72334,-1.83616,-1.34801,-2.40884,2.06802,1
0.8994,-0.82591,3.27337,-0.26562,0.95909,1.39592,-2.57551,3.58452,-1.06912,-0.40815,-1.72075,1.63995,-1.18784,1
-0.34054,-2.26148,-0.95273,0.76572,-3.9949,-0.14646,-1.33308,-1.44561,-3.08049,-0.04087,0.32776,-4.00231,1.44287,1
0.89124,0.49141,-1.00614,2.06746,-3.41096,1.55005,0.21361,-1.7704,-0.79388,-1.34283,1.67088,-0.70117,-1.08891,1
-1.49472,1.70499,-0.80646,0.74382,2.34863,-1.08139,-0.46094,-1.05993,1.89075,-0.7688,-0.66262,-1.14042,1.5256,0
1.05772,1.16663,-1.26147,2.97039,-3.74607,1.12077,0.21913,-1.64589,-0.9984,-1.41782,1.74699,-0.44021,-0.68899,1
-0.67365,-1.77295,-2.37488,0.12469,-1.05607,0.17307,0.17071,-1.45473,0.91145,0.25806,-0.60844,-3.66089,0.75059,0
2.2966,-2.85921,0.42832,1.98207,-2.58269,3.87538,-2.35194,3.34211,0.07381,-0.78637,-2.32062,-1.2661,2.13558,1
-1.16685,0.06615,-1.72954,1.00069,-0.97585,-0.56725,-0.38678,-2.34099,0.03494,-0.65767,0.25714,-3.13048,-0.39023,0
0.14688,1.43715,-1.92356,1.06122,-2.03728,-0.54986,2.04945,-2.67574,-0.18473,-0.19014,2.29841,0.10794,0.17441,0
1.98357,-1.21507,-1.92186,5.6127,-3.24771,0.09797,-2.74689,4.40647,-0.65543,0.18701,-3.71251,-2.53123,1.31443,0
-1.27068,-2.23349,-2.6854,-0.97004,-0.6205,-0.08353,0.6601,-2.36923,1.18808,0.55624,-0.35626,-4.29147,-1.024,0
-1.61449,-0.3851,0.27578,-0.07062,2.21605,2.77312,-2.50336,-1.57405,2.93979,-2.6816,-1.37163,-3.45353,-0.0041,1
0.64928,-1.47859,2.04651,0.02287,0.2116,2.17829,-2.48216,2.35355,-0.28058,-0.82671,-1.68752,-0.23052,-1.51689,1
-0.33308,1.72702,-0.26078,-0.75682,0.24127,-1.09119,1.99949,-1.95819,-0.12224,0.19229,2.1421,1.73784,-0.38332,0
0.31354,1.94968,-2.45303,4.05621,-3.20732,-1.31201,0.15472,-1.46088,-1.09562,-0.6895,0.95904,-1.33899,1.22861,1
1.85943,1.75274,-0.08134,2.79184,-2.8102,3.8218,0.15196,-1.30406,0.74274,-2.77862,1.99296,1.31246,-0.76526,1
-0.83811,-0.99649,0.14589,1.57649,-0.01805,1.48475,-3.38445,0.16989,0.442,-1.81793,-2.04913,-3.82064,-0.82976,0
-1.80582,3.63041,1.00566,-0.78159,5.47701,-2.77573,0.36998,0.01181,2.08074,-0.03911,-0.348,2.52908,2.08742,0
-0.38918,1.79706,-3.72416,3.7666,-3.14856,-4.0759,1.05627,-1.63687,-1.85192,0.95548,0.77697,-2.04779,-1.63725,1
1.66436,-1.52126,0.33295,-0.20757,0.08781,3.16035,0.07055,2.05934,2.02166,-0.20134,-1.12608,0.94619,1.08462,1
-1.13017,0.50116,-1.65223,-0.54517,-0.35375,1.11836,1.2425,-4.24317,1.62403,-1.31888,1.91208,-1.95971,-0.0487,0
-2.33104,-1.16996,-1.65078,-2.40057,-0.86859,1.73736,0.87588,-6.53311,1.03494,-1.65273,2.5728,-4.51994,-0.53709,0
0.66263,1.8579,2.5821,2.13918,1.41722,0.92802,-2.80154,2.85208,-0.0806,-1.68265,-1.45445,1.95852,-2.03601,1
2.55055,2.41997,1.43392,4.06924,-0.55207,2.48141,-1.54499,3.36977,0.78286,-1.96663,-0.8552,3.37626,1.15778,1
