v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,target
2.03345,1.90662,-0.11603,-0.6399,-1.20911,-1.94734,-1.90715,-2.27431,0.19451,-3.8543,-0.56927,-3.02852,1
-2.60002,0.50978,-0.2462,-2.40724,-1.5068,-0.91188,-2.51167,-3.17952,-0.71613,0.83503,-1.57602,1.2883,1
0.75832,0.58893,-0.80307,-0.43476,-1.35936,-1.84704,-0.85676,1.20579,1.54974,-1.85588,-1.92868,-0.15903,1
1.50732,0.7171,1.01916,-1.6161,-2.4407,-0.65847,0.94164,2.63746,1.17825,-1.84929,-0.44397,0.2868,1
-6.36977,0.79831,1.882,0.49511,-0.88502,2.63761,-0.16848,0.16464,-3.04078,3.0165,1.33048,2.91071,1
-0.28775,0.25759,1.56951,-1.62066,-2.06929,-0.3433,0.33151,0.74004,-0.14186,-0.49364,0.44724,0.39099,1
-1.98032,1.39568,0.21218,-0.12988,-0.4022,1.60421,-0.26117,-0.20077,-1.12256,0.52288,-0.13822,1.24705,1
0.78221,4.20386,-1.28749,-1.4622,0.08966,5.10273,1.19729,0.73393,-0.53397,-0.31387,-1.68568,2.85811,1
-3.26021,-2.71329,0.98801,0.54408,-0.95797,-3.83219,-2.04688,-1.16962,-0.2455,1.11695,0.46691,-0.76424,0
1.70673,4.17329,-4.24667,1.52619,3.24976,4.10727,-0.67847,-1.66464,-0.08272,-1.07843,-2.8709,0.61629,1
3.64871,1.02333,1.39415,-2.36049,-2.63921,-0.42462,1.74335,2.78597,1.513,-2.86829,0.01747,-0.46341,1
0.65058,-1.61108,2.88884,-0.16574,-3.20277,-3.17244,1.37293,4.51522,1.3786,-1.91908,1.41565,-1.13526,0
-6.57721,-1.45211,0.90741,2.17602,-0.74961,-2.16146,-2.4108,-0.41781,-1.53915,2.00121,0.36553,0.59225,0
-5.02275,-5.13096,-1.91796,1.57304,-0.05938,-5.90376,-2.92889,1.07854,2.25627,3.52283,-2.96723,1.93735,0
0.74696,0.46857,-0.15969,-1.46444,-1.14766,0.26718,0.64179,1.62929,0.98605,-0.24075,-1.14909,1.40725,0
4.66876,1.03551,-2.95151,-0.57478,-0.29538,-1.44942,0.20347,2.82694,3.78788,-3.05337,-3.78716,-0.05141,1
2.23584,2.74669,-3.7662,1.36071,3.08175,4.76106,1.65561,2.01152,1.02736,0.32267,-2.63371,2.46127,1
5.30724,2.83226,-0.57781,-1.72582,-0.71418,0.05893,-0.02506,-1.21099,0.96872,-4.4475,-0.74912,-2.57359,1
3.81354,0.60887,-2.53571,-1.60719,0.42436,-1.06014,-0.81075,-1.23589,2.16144,-1.69119,-2.74317,-0.51245,1
0.42037,-1.17128,-0.35691,-1.50607,-0.81799,-4.24878,-3.20024,-4.49823,0.39412,-1.21815,-0.81759,-2.49173,1
0.92008,0.78031,2.85438,-2.78904,-3.44327,-0.40612,1.03153,1.3553,-0.11135,-1.73618,1.17791,-0.14721,1
-2.00569,-1.91967,-0.01466,-0.82246,-1.89216,-3.71177,-1.67604,0.56932,1.28517,0.47591,-1.57264,0.70262,1
-1.31522,1.55978,-0.51935,-2.94034,-1.40514,1.96412,-0.11812,-0.08927,-0.09743,1.29323,-2.02015,3.50692,1
2.56202,0.93603,-0.65332,-1.8709,-0.38154,-1.17621,-1.40506,-3.17379,0.38044,-2.03733,-0.82469,-1.80498,1
1.87232,2.21374,-1.81807,0.29422,-0.56325,-1.22221,-1.44541,0.14591,1.40106,-3.37124,-2.42096,-1.2854,1
-4.05155,-2.3693,1.69646,1.33209,-1.3831,-3.25818,-1.34636,0.60022,-0.50756,0.9956,1.02381,-0.43539,0
-2.69294,0.11829,-0.08316,1.71044,-1.29645,-2.3191,-1.63021,1.5544,0.37389,-1.01478,-1.04156,-0.24445,0
-0.30278,3.14469,-2.65882,0.61681,1.65288,2.64985,-1.323,-2.10846,-0.67714,-0.4301,-2.12013,0.76843,1
-0.17425,2.34369,0.25035,-0.35704,-1.12833,-0.73689,-2.1099,-2.72146,-1.01937,-2.68286,-0.18138,-2.04105,1
-2.0049,0.56179,2.04623,0.53685,-2.22166,-0.27223,0.5669,2.94047,-0.46261,-0.8154,0.9392,0.33167,0
-1.47549,-1.89271,-2.19377,0.63375,0.40622,-3.58509,-2.64404,-1.14375,1.51227,0.71149,-2.58293,0.07676,0
-0.15434,1.37188,-2.34218,0.78467,1.51358,0.67047,-1.51581,-1.94747,-0.03843,-0.213,-1.81267,0.04978,1
-2.18011,-1.95941,1.54556,-1.22992,-2.15029,-2.19574,-0.24368,1.1829,0.33394,1.19453,0.15432,1.11432,0
-6.83106,-1.72514,2.68953,-0.43661,-2.49321,-3.37339,-3.4312,-3.43957,-2.56117,1.77078,1.42114,-0.2919,1
1.754,0.11884,2.69474,-0.56088,-3.28485,-1.60336,1.89404,4.75323,1.22867,-2.91664,1.1895,-1.00443,0
1.34239,1.30704,-0.50755,-1.22044,-0.32921,2.51932,1.89706,2.592,0.80678,0.20742,-1.05574,2.35893,1
1.13159,-2.20065,0.47213,-1.57174,-2.46742,-5.0165,-1.09022,0.89323,2.32362,-1.48015,-1.12872,-1.11625,1
3.25597,-2.01935,0.87312,0.75127,-2.82654,-5.79969,0.62073,5.57923,3.854,-4.05443,-0.65299,-2.59003,0
-2.85561,1.4182,0.10773,0.60432,0.09452,1.52484,-0.91419,-1.20552,-1.72443,0.70796,0.12363,0.78499,1
7.17354,-1.32314,0.60364,-1.28268,-1.95219,-3.00142,2.93775,5.58986,4.28358,-3.92785,-0.34755,-1.91035,0
-3.12019,1.43261,-0.2257,-1.38533,-0.93811,0.31537,-2.34918,-3.15742,-1.49016,0.69192,-1.09186,1.13421,1
2.26182,0.54548,-1.76823,-0.77132,-0.54936,-1.8346,-0.96648,0.26822,2.06131,-2.01369,-2.50345,-0.48587,1
4.57251,0.27081,-3.29554,-1.61298,1.01275,-2.01442,-1.6687,-2.76796,2.46524,-2.02039,-3.17907,-1.43056,1
-0.23593,-3.02274,4.30866,0.67074,-4.37202,-5.98427,0.75226,5.10544,1.48967,-2.74537,2.47648,-2.79949,0
-5.95407,0.07891,-0.05418,0.92561,-0.06633,-1.35717,-3.97108,-4.62701,-2.50812,1.54371,-0.21467,-0.11431,1
-3.62824,-0.96746,2.60769,2.07658,-2.45143,-2.98913,-0.71186,2.63168,-0.54801,-1.00098,1.56285,-1.20695,0
1.85591,-0.08067,0.62471,-2.90292,-0.89912,-1.49202,-1.34345,-4.24623,-0.34551,-1.02887,0.34684,-1.77744,1
5.19684,-0.21504,-1.6681,-0.47936,0.05787,-1.16509,1.46988,3.13277,3.36483,-2.28878,-1.9075,-0.53285,0
1.54293,-0.85441,0.96517,1.55405,-0.37184,-1.2253,1.41846,3.23571,1.0327,-1.5046,1.11566,-1.46911,0
-4.03693,-0.48968,-0.72309,-0.58797,-0.17315,0.04709,-1.60764,-1.31259,-0.69521,2.73682,-1.42149,2.60668,1
-0.06624,-0.49364,1.51029,0.6022,-1.83169,-1.67479,0.722,3.22358,0.76485,-1.40453,0.64238,-0.62303,0
6.80693,0.97951,0.07571,-3.052,-1.75026,-0.32118,2.33508,2.71284,2.86278,-3.50819,-0.91538,-0.78229,1
2.98863,-0.36814,1.23753,0.11216,-1.10823,-0.38862,2.53613,4.35111,1.58169,-1.80843,0.88371,-0.65932,0
-2.94408,-1.85802,-2.85958,0.93321,-0.8484,-3.03945,-1.25616,4.49429,3.2928,1.61625,-4.72898,3.66194,0
-3.20374,-1.61998,1.81931,2.10304,2.6683,3.18062,1.43691,-1.55172,-3.30353,4.11467,4.03226,0.45131,0
-0.81448,-1.22408,-2.28324,0.18658,0.07651,-1.74978,-0.8484,1.76368,2.18341,1.03854,-3.09926,1.99169,0
2.719,1.92046,-0.54557,-1.32177,-0.77505,-0.39067,-0.68691,-1.24893,0.58038,-2.8187,-0.95834,-1.46734,1
-0.52347,1.58352,-1.02491,-1.74504,-0.4789,1.14096,-0.86957,-1.33354,-0.1507,0.26108,-1.76704,1.6347,1
-5.1895,-0.2501,0.02814,4.38187,-1.05134,-3.55999,-2.66209,2.19866,-0.11471,-1.16794,-0.67937,-1.10345,0
-1.65262,0.59079,-0.68477,-0.80392,-0.20582,0.51219,-0.99429,-1.12231,-0.38893,0.95814,-1.18052,1.44907,1
1.11698,-0.4955,1.1489,-2.48588,-1.94659,-1.67438,-0.24658,-0.69671,0.48711,-0.83305,0.08974,-0.47837,1
-1.81769,0.80273,-1.54684,2.21345,-0.44032,-1.43838,-1.32107,2.45386,1.14344,-1.16633,-2.29485,0.43123,0
-2.55541,0.32057,0.41999,3.05588,-0.55341,-0.87138,-0.28299,3.03545,-0.08054,-0.86775,0.15336,-0.3274,0
-2.39276,-2.55807,2.70938,-1.23225,-2.00731,-2.45344,-0.36553,-0.42826,-0.71189,1.39179,1.82333,-0.10387,0
-2.84815,-3.63665,-1.53592,0.44489,0.02911,-4.30442,-2.27366,-0.17913,1.67659,2.37574,-2.23897,1.12978,0
1.00396,0.34872,-0.03819,1.53118,-0.06088,-0.06988,1.04243,2.99681,0.89927,-1.34572,0.00618,-0.47265,0
0.93521,-1.30795,1.27242,1.51736,0.43983,-0.13946,1.78232,2.25689,0.15366,-0.09193,2.00711,-1.06144,0
-2.10831,-0.16505,2.38879,2.65191,-1.21245,-0.79761,0.70789,3.17508,-0.81472,-1.07566,2.24569,-1.24792,0
2.05487,-1.61264,0.8448,0.78826,-0.20279,-1.33742,1.6721,2.93699,1.35667,-0.78452,1.0144,-1.06254,0
-4.48104,1.01459,3.11819,2.96709,-2.84684,-0.28197,0.77141,5.5165,-1.14137,-1.29593,1.84514,0.1813,0
-1.64252,-1.11645,2.39901,0.19837,-3.30068,-3.45315,-0.19156,3.22913,0.70187,-1.49343,0.66039,-0.71616,0
-3.27196,1.30808,0.13489,2.06999,-2.49381,-0.46695,0.40105,6.73081,1.21587,-1.06451,-1.86188,2.35579,0
1.53352,2.22328,-1.13245,-1.05086,-0.14498,0.77248,-0.76605,-1.43809,0.15105,-1.6797,-1.38305,-0.29019,1
-0.12882,-0.41627,1.14686,2.1863,-0.62257,-1.07952,0.9132,3.31971,0.43432,-1.34835,1.12344,-1.18424,0
-1.37621,1.57931,-0.23019,-0.92307,-0.25106,-0.29344,-2.72056,-4.79069,-1.66156,-0.69216,-0.31821,-1.12773,1
-3.13038,0.59778,-0.53817,3.2392,-0.72741,-1.4651,-1.06873,3.34515,0.50516,-1.04482,-1.23217,0.19524,0
-0.06003,1.44786,1.10638,-1.81171,-1.59084,0.7289,-0.07019,-0.71204,-0.75769,-0.80219,0.27617,0.2255,1
5.27959,-0.28605,-1.54169,-2.85326,-0.13193,-1.78501,-0.24077,-1.61467,2.38336,-1.91028,-1.82779,-1.2408,1
-2.86001,-0.16463,0.64576,1.37212,-1.73227,-1.16976,-0.03154,3.8373,0.53232,-0.11043,-0.61144,1.22902,0
-1.55095,0.12972,-0.95403,-0.34134,-2.09725,-0.93173,0.235,4.94357,2.23777,0.12491,-3.07556,3.23,0
-2.80138,1.05444,-0.84989,-1.19721,-0.29512,1.27118,-1.30329,-1.59995,-0.86958,1.68761,-1.56724,2.45049,1
-0.15327,1.7379,3.86165,-0.89384,-4.81531,-0.67245,1.70133,5.22088,0.10128,-3.40267,1.52041,-0.35574,1
0.21913,2.27024,-2.15055,0.3588,1.25409,1.75504,-0.98686,-1.54749,-0.23457,-0.50908,-1.75769,0.44289,1
2.46711,1.36178,1.31356,-1.774,-2.22412,-1.17088,-0.07881,-0.18247,0.3614,-3.21872,0.36323,-1.91759,1
-0.61132,-1.23988,-2.72029,0.65914,-0.47036,-4.78528,-3.09723,-0.04297,2.60898,-1.02175,-3.77727,-0.38806,1
-3.28842,-2.78669,-2.73222,1.9936,0.37722,-3.88716,-2.19354,1.99018,2.39826,1.90015,-3.53516,1.84834,0
-0.43361,-0.09683,0.63727,1.20266,-0.37761,-0.15385,0.70388,2.22125,0.16208,-0.43312,0.54291,-0.12979,0
0.55022,-0.54193,-3.31067,0.4179,0.30117,-4.15155,-3.3578,-1.66129,2.36055,-1.47833,-3.84687,-1.05475,1
2.74926,1.21574,-1.31014,-1.28846,-0.54922,-0.54241,-0.30218,0.09691,1.53538,-2.02929,-1.9108,-0.32115,1
1.21163,0.28228,-0.46793,-1.38944,-1.40699,-0.68552,0.38277,2.0633,1.66027,-0.84142,-1.68529,1.08438,1
-2.91277,-2.65755,0.62695,0.06306,-1.14848,-3.38899,-1.46942,0.01502,0.38,1.41358,-0.23341,0.30907,0
4.68345,2.57295,-2.35525,-1.55191,0.38041,1.35736,0.45276,0.08469,1.7849,-2.52803,-2.50079,-0.02195,1
-2.67767,-1.46565,-0.01817,0.45566,-1.39664,-2.2618,-0.68758,2.46496,1.06524,0.89382,-1.29382,1.50128,0
-5.75894,-1.88254,3.15255,-1.83719,-3.45097,-4.09386,-3.34317,-3.57986,-2.10153,1.18913,1.34705,-0.50514,1
-0.92356,-3.14148,0.61172,3.32571,1.00862,-2.93951,0.03336,1.60486,0.50554,0.42542,1.58298,-1.99875,0
-2.66754,-1.09293,1.94102,2.14598,-0.27713,-0.42056,0.47462,1.59034,-1.16269,0.70879,2.21753,-0.51196,0
2.57662,0.46296,-0.77776,-1.00144,-1.66751,-1.11871,0.97637,3.94645,2.75102,-1.98869,-2.1936,0.81058,0
-2.90405,-0.34324,-1.02914,1.85832,-1.10718,-1.70189,-0.64268,4.22588,1.55824,0.13953,-2.35063,1.90805,0
2.29574,1.02526,-1.99405,-0.69197,0.01295,-1.89029,-1.98205,-2.13866,1.29958,-2.40467,-2.24442,-1.60648,1
1.47305,-1.41217,2.1056,0.63006,-1.63105,-2.03908,1.70354,3.83826,1.15797,-1.62642,1.6175,-1.44733,0
0.86859,2.16004,0.45307,-1.11228,-1.46724,0.46585,-0.2029,-0.06261,-0.17435,-2.10009,-0.33363,-0.42959,1
0.71715,-0.57559,1.32775,-2.69635,-1.45062,-1.48904,-0.84271,-2.83334,-0.41981,-0.37209,0.71345,-1.01215,0
-4.53313,-0.5624,3.56474,-2.31986,-3.54961,0.24612,0.49995,1.38953,-1.65219,2.08814,1.52791,2.69039,1
1.64199,0.6994,-2.15981,-1.22466,0.4425,-0.89815,-1.67796,-2.48871,0.9906,-0.9012,-2.3119,-0.35256,1
-0.18199,-0.99263,0.36084,-0.75415,-0.35406,-1.51506,-0.88864,-1.65325,-0.08103,0.18869,0.22619,-0.70308,0
-4.92548,-4.99949,0.11321,-0.18688,-1.59576,-6.0088,-2.72727,0.01407,1.3027,3.10444,-1.44993,1.33664,0
0.93681,-0.71444,-1.62423,-1.96301,-0.42648,-1.30758,-0.71542,-0.26004,1.779,0.48668,-2.52439,1.38984,0
0.31294,-0.54598,2.80428,-3.08316,-3.75952,-1.61399,0.83874,1.81277,0.50255,-0.88006,0.75647,0.43862,1
-1.8015,1.54386,-0.22826,-0.32155,-0.0249,2.82976,0.55645,0.75914,-0.87153,1.29409,-0.55,2.50547,1
4.95071,2.46929,-1.88007,-0.92951,-0.5689,0.18217,0.72034,2.13936,2.53289,-3.74615,-2.51633,-0.56645,1
-1.67087,-1.69981,-1.6894,-0.26355,-0.82058,-3.54344,-2.14559,0.33263,1.90505,0.64191,-2.93548,1.08037,1
0.6144,-0.26401,0.54069,0.28341,-0.75358,-0.45668,0.96124,2.4585,0.79731,-0.66363,0.14211,0.03715,0
1.80114,-2.12397,1.70239,0.32494,-1.55478,-3.14048,1.14798,3.14385,1.63807,-1.56234,1.17193,-1.75045,0
-4.2281,-2.38977,-1.52383,2.92487,-0.1352,-2.85718,-1.01553,4.23809,1.85416,1.87954,-2.41851,2.247,0
3.05601,2.23171,-4.37375,-0.63591,2.32289,0.1298,-2.67494,-4.80767,0.97707,-1.69328,-3.57814,-1.10067,1
2.80814,-0.56323,1.01718,0.0194,-1.931,-2.11043,1.62098,4.518,2.26396,-2.61974,0.04879,-1.05784,0
0.29949,0.90151,-0.31379,-0.86847,-1.36729,0.56599,0.91806,3.11928,1.23598,-0.44203,-1.54471,1.94794,0
0.59058,0.83137,-1.7791,-1.05323,0.11743,-0.45294,-1.46355,-1.76312,0.67357,-0.4707,-2.15177,0.31857,1
-1.04051,1.07509,-3.82059,1.63195,-0.25059,-1.43519,-1.42551,3.90337,3.02502,-0.92464,-5.20678,2.36554,0
-3.96022,-1.24071,1.82878,0.82879,-2.60796,-1.97299,0.02706,3.99546,0.2488,0.65172,0.15426,1.47699,0
-1.36015,-1.24768,3.46509,1.51905,-2.84824,-3.10954,0.57811,3.65781,-0.00697,-1.9685,2.4821,-2.0723,0
-1.98229,-1.20475,-3.71335,0.12293,-1.01653,-2.35326,-0.81172,5.45512,4.14685,1.46614,-6.00435,4.78607,0
2.61715,0.86134,1.13012,-1.76882,-2.42971,-1.3158,0.55349,1.52702,1.16181,-2.88363,-0.12189,-1.08223,1
4.72271,3.70554,-0.40093,-2.13315,-0.17708,1.94105,0.06473,-2.70897,-0.2973,-3.68052,-0.1741,-2.08709,1
1.33133,-0.93421,-2.57948,-1.0038,-0.06811,-2.35075,-1.15364,0.40403,2.67641,-0.13808,-3.4162,0.94213,1
1.48434,2.60667,-0.95985,0.57127,-1.1988,-1.56258,-1.65245,0.09307,0.88706,-4.18898,-1.69483,-2.11769,1
-2.17061,-0.91281,4.36627,-0.8929,-5.86785,-4.64135,-0.064,4.55121,0.65788,-2.7005,1.31827,-0.96422,0
1.72217,0.11524,-2.33219,-1.67354,1.04029,-1.82857,-2.95792,-5.64862,0.42291,-0.68463,-1.99821,-1.55846,1
-2.12675,-0.31766,0.88116,0.73003,-1.4362,-1.67032,-0.75827,1.23376,-0.04641,-0.42707,0.04619,-0.13078,0
0.38766,0.24143,1.09253,-1.90246,-1.6562,-1.78892,-1.40347,-2.57232,-0.43525,-1.40094,0.36106,-1.54627,1
-7.38873,-1.29479,2.18819,-0.42319,-1.76573,-0.25021,-1.45883,-0.91688,-2.50967,3.78325,0.99238,2.7228,1
9.52215,-1.73649,-4.34891,0.48917,2.06877,-2.95994,1.90871,4.22373,6.34754,-3.27266,-3.68078,-1.75457,0
2.47783,-2.52374,1.94643,1.98241,-1.67526,-4.71817,1.20057,4.66555,2.31129,-3.11074,1.58308,-3.42261,0
-0.96138,1.68048,-1.64976,-0.18503,0.74636,1.90418,-0.70576,-0.97939,-0.37866,0.65975,-1.67057,1.63177,1
-1.14775,1.41478,-1.05737,-0.51609,0.14278,0.87741,-1.27652,-1.77089,-0.58111,0.22754,-1.29014,0.85596,1
4.18261,3.22185,-0.46189,-1.11302,-0.86646,0.22043,-0.29638,-0.9191,0.58219,-4.45129,-0.73157,-2.41129,1
3.2201,2.78833,-3.21996,-0.27861,1.55049,1.4352,-0.8282,-1.68318,1.00223,-2.03316,-2.72464,-0.39157,1
2.07392,1.40162,-3.97177,-0.94589,2.21339,-0.39458,-3.07131,-5.65557,0.59809,-0.80323,-3.22209,-0.96164,1
1.13303,1.02349,-0.5973,-0.30923,-1.5914,-1.64718,-0.56565,1.77988,1.59049,-2.44596,-1.78602,-0.37144,1
2.93156,4.47836,0.4035,-0.72565,-1.0968,1.0561,-0.85407,-2.25188,-0.99411,-4.94245,0.2983,-3.11658,1
0.81328,3.04431,1.25534,-1.17189,-1.67469,0.94328,-0.45679,-1.3396,-1.23611,-2.84547,0.67136,-1.43854,1
-2.11493,2.54629,4.62176,0.2071,-5.24311,-1.51729,0.01636,3.38221,-1.34998,-4.4144,2.35075,-2.00595,1
0.72083,0.48842,0.35301,-1.19508,-1.73599,-1.66566,-0.75778,0.00383,0.674,-1.75165,-0.69501,-0.70214,1
2.78834,-2.70535,3.22063,0.80003,-3.23468,-5.05673,1.99551,6.06457,2.59968,-3.4609,2.0231,-3.05636,0
-1.86944,-0.55019,1.59154,1.35356,-1.46334,-1.68627,-0.13395,2.05765,-0.17648,-0.74792,0.9866,-0.73561,0
1.22113,-0.99867,0.58828,1.98138,-1.33446,-3.09308,0.68731,4.60019,2.10582,-2.53683,-0.03649,-1.64848,0
7.03489,0.05634,-1.33274,-0.04211,0.64498,-0.0661,2.91816,4.16074,3.45369,-2.88013,-0.94831,-1.14048,0
-0.59029,-0.97243,1.53397,0.97439,-1.96494,-2.41716,0.45194,3.52312,0.94038,-1.3173,0.55839,-0.70655,0
1.2542,-0.71852,0.52374,-0.62536,-0.22665,0.0412,1.17952,1.1426,0.56373,0.15363,0.46861,0.18479,0
-2.46592,2.20304,0.29578,0.12835,-0.47718,0.67677,-2.04762,-2.9868,-2.0784,-0.70491,0.13723,-0.59918,1
1.19067,0.98561,-1.03622,0.21133,-1.68921,-2.05343,-0.48698,3.06039,2.27308,-2.75155,-2.42912,-0.14457,1
0.1033,2.18966,0.87859,-0.13932,-2.35944,-0.67376,-0.40497,1.61567,0.1734,-3.03912,-0.39899,-0.83233,1
-0.75924,0.24121,-0.66714,0.97596,-0.20945,-0.81728,-0.63814,1.02456,0.54939,-0.54676,-0.99623,0.08223,0
-4.45354,-1.06924,-0.54831,3.63729,-0.51458,-3.09132,-1.93411,2.57944,0.54263,0.03356,-1.16847,0.03553,0
-3.28624,0.35126,1.98822,-2.11519,-2.66789,-0.59033,-1.24568,-1.34483,-1.46404,0.62341,0.41631,1.03245,1
-2.46015,1.38647,-1.15731,-1.25063,-0.26511,1.18033,-1.56191,-1.89768,-0.74766,1.26852,-1.88848,2.22688,1
-0.16406,-1.74876,-0.93719,-1.15594,-0.88225,-4.30612,-2.68268,-2.31777,1.32209,-0.40149,-1.78667,-1.00596,1
3.57277,3.30535,0.31847,-1.28625,-1.39203,0.76068,0.26003,-0.12297,0.22634,-4.14443,-0.19171,-1.88484,1
2.86281,0.05487,-1.50415,1.11657,2.77101,2.81659,2.31448,1.38584,0.68094,0.77552,0.09645,0.55476,0
1.63414,1.59026,2.23897,-2.40901,-2.18795,-0.38154,-0.37764,-2.3294,-1.11536,-2.60337,1.57142,-2.19703,1
-0.10702,-1.06353,-4.32602,0.66543,1.44983,-3.55752,-3.51948,-2.24375,2.35645,0.03816,-4.44505,-0.05234,0
-6.37035,-0.58119,4.14346,2.1714,-1.71111,0.02377,-0.14887,0.85762,-3.3924,1.40074,3.87798,-0.20499,0
2.32069,-0.91787,2.04209,-0.15111,-1.53444,-0.84214,2.42661,3.96356,1.16453,-1.45473,1.5717,-0.82816,0
2.59368,-2.18997,1.93016,0.85779,-2.26273,-4.40792,1.27272,4.67875,2.47108,-2.98503,1.0648,-2.62805,0
-2.23154,1.30277,-0.18857,1.08726,-2.06064,-1.94514,-1.62827,2.03776,0.5988,-1.97744,-1.69631,0.03002,1
3.40619,-2.27877,3.89604,0.77689,-2.92012,-3.68446,2.9586,6.08387,1.94614,-3.44213,3.14886,-3.24914,0
-3.59787,-3.16302,0.60031,0.56311,-1.10716,-3.15775,-0.85555,1.65698,0.70178,2.19589,-0.37369,1.28917,0
-1.39517,-0.35459,-0.74283,0.69951,-0.53961,-2.57822,-2.09655,-0.6959,0.50781,-0.70755,-1.28085,-0.72129,0
5.52438,1.25068,0.76623,-2.62925,-2.11133,-0.60719,1.65605,1.90994,1.96641,-3.72855,-0.25005,-1.39485,1
-9.20771,-0.92812,3.41474,0.51177,-2.59036,-4.10137,-5.62374,-6.70357,-4.56786,1.13866,2.45414,-2.13287,1
2.71341,1.22422,3.09533,-2.07954,-3.94322,-1.13853,1.6425,3.19416,0.7646,-3.80801,1.32553,-1.45865,1
0.79859,-0.61082,0.31422,0.40236,0.63952,0.73599,1.28045,1.03983,0.10408,0.52205,0.83787,0.08295,0
-6.39438,-4.36276,-0.03883,2.52618,-1.13272,-5.8676,-2.86338,1.67448,0.97999,2.46967,-1.24027,0.84604,0
-1.99827,-1.81849,0.47311,-0.00153,-0.94822,-2.09936,-0.63007,0.80587,0.45801,1.08626,-0.26857,0.65747,0
4.13451,3.22033,0.55536,-2.33363,-0.90606,1.43842,0.22052,-2.29742,-0.5027,-3.55845,0.48141,-2.14484,1
1.48927,-1.7014,1.24471,1.60641,0.02712,-0.95941,2.04168,3.52327,0.97073,-0.56048,1.68127,-1.137,0
3.67283,1.40894,-0.5761,-2.28248,-0.48862,-0.01217,-0.1562,-1.70682,0.76249,-2.17758,-0.83868,-1.11894,1
-1.34027,-1.80739,0.89024,2.37428,0.39228,-1.65911,0.03434,1.17158,-0.15379,0.30963,1.45348,-1.26527,0
-0.66098,0.66057,-0.9522,1.25499,1.63228,2.17286,0.47671,0.15366,-0.57915,1.08832,-0.11066,0.94799,0
-0.52886,-0.03087,0.93221,-1.09884,-1.70597,-0.83733,-0.0662,0.8012,0.20859,-0.36263,-0.11146,0.42169,0
4.83177,0.04757,-0.86634,1.07073,1.4016,0.45565,2.13205,2.36758,1.78586,-1.93147,0.18769,-1.55936,0
-3.84565,-0.28036,1.36625,-1.24416,-1.73483,-0.35413,-1.10806,-0.95093,-1.32761,1.63038,0.21145,1.57124,1
1.77419,-0.64617,-0.30261,0.62348,0.02358,-0.8188,0.99118,2.41371,1.48647,-0.83869,-0.31058,-0.36262,0
2.62816,1.90707,-0.64536,-1.05519,-1.07057,-0.16969,-0.00683,0.73427,1.17817,-2.72787,-1.3881,-0.60481,1
1.77345,0.9455,0.27873,-1.64416,-1.14177,1.53227,1.91906,2.74943,0.97092,-0.44705,-0.57997,1.65183,1
-0.33539,-1.44322,-0.24192,1.50272,-1.70546,-4.24279,-0.70174,3.8464,2.45103,-1.76292,-1.50166,-0.70811,0
2.07469,2.12135,2.81911,-2.97861,-2.41095,1.1406,0.83264,-1.37917,-1.36536,-2.3704,2.08557,-1.42186,1
-4.893,0.51217,-0.39961,1.26773,0.4442,-0.56131,-3.2852,-3.93447,-2.24751,1.18509,-0.23724,-0.1628,1
-1.9956,-2.89151,-1.73187,-0.347,-0.34754,-3.48769,-1.67972,0.62057,2.07607,2.05217,-2.79094,1.85745,0
-0.55433,1.34177,1.64872,-1.02264,-2.61281,-0.3627,0.06419,1.42976,-0.21741,-1.69772,0.24478,-0.00159,1
0.12034,2.90937,-1.94191,-1.88958,-0.09352,1.21671,-2.07779,-3.46004,-0.42403,-0.88361,-2.47833,0.69535,1
-5.6383,-1.87318,3.65674,-1.50788,-3.4986,-3.43204,-2.40399,-2.28152,-2.14842,1.27526,1.9262,-0.25429,1
-2.85869,1.36505,0.07279,-0.21879,-0.32029,1.29676,-1.13104,-1.54111,-1.5702,0.84854,-0.26542,1.157,1
-2.26362,-2.03543,0.05546,2.44996,-0.48369,-3.83496,-1.49044,1.42032,0.82298,-0.29785,-0.25944,-1.18641,0
-6.83751,0.20867,3.12269,0.09457,-2.0722,1.25054,-0.46724,0.11747,-3.20819,2.56186,2.08643,2.17133,0
1.77714,-1.71198,-4.4091,-0.46641,1.08007,-4.03672,-2.70349,-1.30581,3.52874,-0.16697,-4.83567,0.17822,1
-1.45432,-0.6667,3.97696,-0.48642,-3.60222,-1.69658,1.11413,3.25737,-0.44815,-1.17372,2.43512,-0.59302,0
2.93928,-1.18798,1.21062,0.0728,-0.35732,-0.33929,2.5157,3.25898,1.27589,-0.86243,1.36265,-0.76589,0
-2.32246,-1.01542,1.35885,2.03815,-0.5939,-1.28263,-0.00301,1.86692,-0.44021,0.10108,1.27492,-0.57857,0
-8.44069,-2.41751,3.65725,-1.30716,-3.63139,-4.22268,-3.92032,-3.80075,-2.96317,2.5138,1.70191,0.2277,1
-2.30345,-1.81491,4.00433,-1.3328,-2.62946,-1.44435,0.51482,0.25078,-1.44805,0.86122,3.06655,-0.34502,0
-3.66845,-1.15656,4.09689,1.05822,-4.48021,-4.39122,-0.66958,3.55744,-0.31686,-2.01509,2.01486,-1.61227,0
-3.4621,-0.09833,2.53108,-1.71821,-2.85578,-1.84351,-1.90737,-2.22759,-1.74809,0.04561,1.09197,-0.32246,1
