v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,target
-0.19845,-0.25683,0.52367,-1.21947,-0.43254,-1.04071,1.69178,-1.23239,-0.65784,1.76247,0.7431,-1.37359,-125.76138103786381
0.23562,0.77569,-0.15292,1.05765,-0.82672,-0.65811,-1.8339,-0.59673,-1.18846,-0.01201,0.86269,-0.88306,23.06499271832303
-1.02417,0.221,-0.01463,-1.68907,0.11992,0.06102,0.76934,1.17041,0.34014,-0.07634,0.31784,-0.04928,-192.10014268744467
1.30123,0.2658,-0.6976,-0.34468,-0.28629,-0.10482,0.8472,0.38922,-2.76493,-0.59266,-0.59107,-1.64938,80.40148505303408
0.45342,0.12113,1.47043,0.35917,0.39964,-0.56432,1.09268,-1.07631,-1.52671,-0.42967,0.69133,-0.44151,106.74825436737584
0.01043,-0.6862,1.57328,-0.80619,0.92726,-0.64965,0.54341,0.66008,0.83765,0.15467,0.1525,0.29195,33.59607001216637
-0.73821,-0.58242,1.05642,0.90388,0.4897,-0.19252,0.96669,0.03105,-0.96555,-0.17514,-0.95039,1.22053,17.05927146392085
0.27127,-1.71874,0.78504,-2.9949,0.0339,0.13942,0.09795,-0.93143,1.63316,-0.36117,-1.18988,-0.40206,-160.40427825633455
0.62734,-1.48391,0.47503,1.13398,0.26072,0.44435,1.02688,0.66872,-0.34222,0.43941,0.46302,-0.44257,157.83429248572807
-1.66892,1.3826,-0.12401,1.22611,0.9258,-1.22962,0.65602,-0.44073,-1.31684,0.53154,1.64088,1.24813,-0.023257558197382282
-1.46865,0.87394,-0.6454,0.38121,0.49937,-1.98249,-0.42978,-2.33356,0.62603,0.75021,-0.70608,0.79115,-85.01107274243496
1.70607,-1.8276,0.01726,0.89464,-0.79782,-1.48154,0.35484,1.2828,0.20852,-1.99112,1.16719,0.51285,164.51589835032465
0.33768,-0.45061,-2.4742,0.02793,0.13635,0.13602,2.07017,-1.34285,0.14896,1.74486,-0.56195,0.33072,43.42698707179202
-0.98559,-0.38731,0.0272,-0.54819,0.78207,-0.09404,-0.43721,0.04792,-0.64423,0.52902,1.43801,-0.42009,-53.67563191365463
-0.42704,0.16809,-0.00562,0.17422,0.2823,-0.9765,0.50626,-0.79334,-1.53087,1.11115,-0.93216,-0.02273,-13.927738196735847
-1.06738,0.45259,-0.29152,-0.04129,-0.95234,0.04943,-0.87249,0.74419,-0.19039,-0.26783,0.02843,-1.77765,-190.69650688821633
1.0746,-1.60687,-1.57277,-0.78423,-1.23102,1.10357,0.8562,0.41856,-1.7328,-1.28084,-0.93792,0.39701,-53.06855412505035
-1.08899,-0.71087,0.4295,0.38116,1.59851,-1.2145,-0.59001,0.81921,1.62473,-1.07674,0.06605,0.332,53.147597077539764
0.86654,-1.35612,0.03801,0.81547,-1.69431,-0.89872,-0.90398,0.10713,0.56265,1.69156,-0.16052,-0.30314,-10.973752787517572
0.59272,-0.50509,-0.30284,-0.6395,-0.12618,0.56753,1.47597,-0.5724,-1.10892,-0.21582,0.74039,-0.35414,14.92423883479376
0.17496,0.21211,-1.4943,0.18588,0.1109,-0.48696,0.40023,-1.14709,0.60693,1.48081,0.15113,0.42242,39.59073043204304
-0.57533,-0.06484,0.18866,-1.25043,0.50445,-0.68806,0.34218,0.81831,-0.08919,-0.51605,-0.92359,-0.56174,-96.08009770889066
0.11461,-0.04482,-1.41773,-0.59885,-0.97998,-1.04196,-1.33518,-0.12119,-1.99711,-0.24477,0.34676,1.2,-106.85711143573508
-0.39508,-1.51547,0.89279,1.00835,0.83234,-0.38314,-1.94686,-1.31106,0.93061,0.07157,0.13594,-0.55364,95.05941388582323
0.27775,-1.40037,-0.84924,1.26219,-0.68159,0.389,-0.21527,0.55193,-0.11863,1.61547,2.12805,-0.5668,61.15049296596645
-0.6237,-0.28501,-0.88617,0.29551,-0.58777,-0.60691,-1.29881,0.86439,-0.47332,1.84145,0.35536,-0.97804,-92.04685938694999
-0.2329,-1.22839,-0.38616,0.79958,-1.58669,0.61102,0.07172,1.11784,1.27442,-0.13326,-0.85543,1.04913,-117.31715229594275
-0.30659,-0.87998,-0.71339,-0.36816,0.26323,0.65445,0.13484,1.26144,0.76086,-1.55906,-0.73562,-0.9889,-35.321943905873304
-1.72267,0.0783,-0.08862,-0.05635,1.20682,0.05478,0.89562,0.79908,-0.65688,-1.04581,-0.01001,0.64325,-70.98893909223122
1.36256,-0.35704,-0.58859,1.4603,0.27444,-1.18628,0.73005,-0.51286,0.40888,-0.02453,0.10972,1.02041,249.60141849023128
0.60325,0.11159,0.62116,-0.15155,-0.41417,-0.63223,1.3921,-0.2388,0.37372,0.30383,1.22927,-0.67022,24.35010881186871
0.01093,-1.08099,-2.88021,-0.62353,-0.46298,-0.05282,-1.05565,0.65705,-0.02065,-1.88968,-0.36416,-0.44751,-79.30082577599578
-0.91964,-0.86807,0.10815,0.59527,-1.4936,0.14795,1.76496,1.43495,-2.27152,0.71193,-0.18864,-0.63904,-185.5598360093468
-0.88637,0.10189,-0.97855,1.2832,-0.48458,-0.76135,1.26731,0.11009,0.16721,-1.86084,0.88176,0.52545,-45.61244746813602
-0.82039,0.11294,-0.18925,-1.15365,0.36887,-1.00483,0.51326,0.80383,-1.73192,2.66145,0.48276,2.01244,-116.43431519978749
-2.23359,0.54793,-0.13793,1.22751,1.0825,-0.15618,1.49331,-0.68035,0.29887,0.02121,0.41942,-0.34873,-51.47596267496381
-0.45047,-1.63432,-1.68187,-1.0715,1.39055,0.67288,0.81676,-0.52651,0.30111,1.06873,0.25108,0.10276,12.009759802995003
-1.55422,0.10821,-0.53832,-0.77769,-1.82984,-0.86363,-1.25145,0.08057,-0.43942,1.06412,0.55431,-0.63715,-356.3148846611903
1.16649,-0.10192,-3.09483,-0.94834,-0.34438,0.18,0.5576,-1.36283,1.09202,-0.1265,-0.62676,1.86089,24.874675698201777
0.613,-2.01971,1.82539,0.26777,0.6378,0.33459,-0.31795,0.3506,0.56627,2.34309,2.36785,0.15542,149.58079295019175
1.28304,1.77901,1.02678,0.7707,0.76276,-1.71152,0.13623,0.97214,0.4083,-0.48025,0.03889,1.46617,241.40370082124474
0.64216,-0.88921,0.61951,0.93629,0.5549,1.78316,-1.7602,-2.09255,0.91693,0.38404,0.66831,-0.22983,174.09663279253132
-0.44334,0.24139,0.22461,0.38443,-1.4432,-0.061,-0.80898,-0.16705,1.03046,-1.74849,0.7553,-0.16271,-139.8495431642448
0.05495,0.4534,0.46629,1.52321,-1.11459,0.13253,0.19163,-0.97816,-0.46922,-0.86683,-1.48264,-1.63937,-8.353329049714286
0.26151,-0.71621,-1.18386,0.82968,-1.30525,0.51187,0.34996,-0.9933,0.32911,1.24929,-0.81109,-1.81323,-41.597328863769974
0.43893,1.96102,-0.48179,0.89641,0.19231,0.1273,0.62595,-1.59852,-1.72325,-0.09136,0.86016,-0.46213,121.2832678971284
0.59074,0.40198,0.23342,1.30275,-0.46997,-1.03176,0.15208,-1.39457,-1.0011,0.93141,0.04538,0.27287,98.43569079877363
-1.57079,1.32419,1.18304,-0.22045,-0.13404,0.29855,-0.6495,-0.07913,-0.34461,1.42668,-1.48566,-0.90134,-192.04733298428147
-0.67441,0.3446,0.34772,-0.04837,-0.01688,-0.19989,0.03053,-0.60498,1.63335,-0.00353,-0.9631,-1.49306,-78.31700062576697
-0.33117,1.71859,1.15927,-0.48357,1.50749,-0.67442,1.03751,-1.02461,-1.63581,-0.08817,0.25855,-0.25091,69.57708105754736
0.08864,0.99376,2.84967,-1.78451,0.57217,0.41692,1.6727,0.56503,-0.3967,-0.46322,0.81193,-1.7488,-44.415023552859225
0.45527,1.12313,0.41402,0.14814,-0.52522,-2.30436,1.86907,0.67901,1.82163,0.10763,0.59643,1.73762,13.635157845784219
-0.9362,-0.35611,0.83674,1.08528,-0.53054,0.06393,0.99778,-0.12595,-0.56415,-1.78749,-0.80416,0.79187,-78.62512612781482
-0.01968,-0.9807,-0.51731,1.22525,0.77037,-0.09253,-0.64638,0.15776,-0.04412,0.85181,-0.79329,-1.23171,133.76392966828013
2.37274,0.6188,-0.01209,-0.60698,1.73479,-1.95442,0.26295,1.02042,-1.13125,-0.226,-0.80215,-1.16008,344.27220476180423
-0.41147,0.67569,-0.39536,0.15881,-0.41797,-1.64278,0.44204,0.61099,-0.90743,-1.46017,0.6251,0.03234,-62.77937874352441
0.01601,-1.94522,0.58985,0.08276,-1.41961,-0.92359,-1.78744,1.58596,-0.14735,-0.83789,-0.93383,0.80464,-122.16720177728347
1.66577,1.49388,0.53736,-1.24824,-0.55677,-1.76425,0.907,0.03978,0.13316,-0.23635,-1.13575,-1.11012,34.62111979125166
0.34261,1.23963,1.2843,1.27589,1.13281,0.50714,-0.04417,0.51791,-0.79723,1.58219,0.50605,-0.38842,213.56357575718175
0.56785,-0.93193,-1.24152,0.48344,-1.16088,-0.05046,-0.78669,0.07356,0.66934,0.08562,-0.78924,0.28785,-19.40489838882539
-0.94003,0.16418,-1.09592,0.40936,-1.70985,0.09633,0.74414,-0.06345,2.1942,-0.0035,-0.45327,0.21324,-219.5295674241021
0.36202,0.43854,-0.4561,-1.10272,-0.37327,1.3536,1.37725,0.1194,-0.18718,-0.3955,-0.70638,0.85766,-67.9691895278494
-0.13553,1.04301,-0.51526,-0.31493,0.45662,0.88137,-0.2231,-0.46689,-0.1859,0.17909,0.55902,-0.8738,11.037688105363591
-0.98141,0.32385,-2.20939,-0.22808,0.5485,-1.91121,-0.65162,-2.38897,-1.35112,0.36219,0.5432,-0.46565,-60.243048086928184
-0.23602,2.46476,-0.82591,1.84551,2.29164,-0.77806,1.02637,-0.93548,0.73999,0.74287,-1.85608,1.99425,273.74505230919857
0.25594,-0.37468,0.74379,-0.52033,0.10805,0.63946,2.13603,-1.77089,-0.84168,-1.68525,1.52672,2.62864,14.308846584355512
0.62995,-0.23545,0.84396,-0.83641,2.86783,-0.12603,1.18046,0.07607,0.05211,-1.20347,0.5317,-0.37246,263.6974637734677
0.33515,-1.03043,0.02747,-0.60478,0.45714,-0.12524,-0.39143,-0.6847,-2.79771,-0.02155,-0.40689,1.49078,33.47639369984096
-1.92098,0.72764,0.93086,-0.33401,0.21421,0.67447,1.96141,0.54614,-0.51204,-0.64153,-0.69846,-1.20348,-198.2400380549386
0.38425,-0.63171,-0.43405,0.8273,-1.71254,0.86816,0.28474,-0.50554,-1.70891,2.03561,-0.32516,-2.01545,-61.030875209409636
0.19868,0.97076,0.11491,-0.21378,-0.92222,-1.78183,0.93841,-0.06054,0.43393,0.61089,-1.15695,1.13771,-80.67390788898015
0.41263,1.23108,0.2599,0.59545,0.42785,0.86346,0.97099,0.41699,0.95719,0.43776,-1.50977,-0.04374,103.84615865583149
-0.18772,-0.919,2.40349,-0.28551,0.42927,0.39512,0.39655,0.50704,-0.89025,-0.41595,0.38041,0.69821,3.882251278067438
0.73044,-0.95645,0.1033,-1.66772,-0.94169,0.20089,-0.23265,-1.55276,-2.19352,-0.00706,1.18648,-2.12751,-101.18625332883343
0.13902,-0.65062,1.22992,2.06133,0.97055,-1.36346,-1.4735,1.82526,0.38219,-1.68863,0.04135,0.17118,223.74446739535765
0.16141,0.7898,-1.12082,-0.42009,0.29136,-1.02862,0.57104,1.1202,1.1837,0.31723,0.79507,-0.57086,21.542332294762264
-0.00907,1.90464,1.86682,-0.0171,-0.73562,-0.25271,0.31297,1.02545,-0.87177,0.03022,-0.87562,-0.37245,-71.42320972492318
0.78497,-1.12192,0.17524,-0.96433,0.69027,0.63405,0.13643,-0.3614,-1.77054,0.38621,-0.10285,0.12849,78.80797688215654
-0.28789,0.77531,-1.71018,-0.1955,-0.90493,-1.09694,0.80122,-0.95036,-1.39016,-0.14504,0.63019,0.56886,-113.98776305681304
-0.1837,0.93007,-0.42538,-0.46595,-0.90299,-0.8487,0.19695,-0.89266,1.84506,0.12538,0.44815,1.765,-121.09823145827454
0.17588,0.68929,1.44861,0.28477,0.5276,-0.53452,-0.52235,0.36572,-0.57775,-0.67743,-1.14149,-1.17977,72.65528809381765
-1.22897,1.355,-0.22904,0.64342,0.68117,0.84351,0.65263,-1.03781,-1.06158,0.37882,1.28168,0.10272,-15.230943653184417
1.10611,0.52095,0.5937,1.66932,0.91139,-1.00009,1.29672,1.4211,-1.40214,0.89506,0.40767,-0.8099,294.0179223059744
0.01064,0.75318,0.30188,-1.02943,-1.81727,0.83932,-0.65,-0.58295,0.08335,0.22136,0.44359,0.0081,-214.91430108253562
0.44083,0.076,1.5292,-0.16276,-2.02146,0.45054,0.21919,1.53646,-0.42966,0.67808,0.77562,-2.54693,-134.50334240865018
1.18344,0.99054,0.86627,-0.09971,-1.46854,0.47127,0.10383,-1.59706,2.26681,0.67249,-1.01561,0.22617,-21.717705130783543
-0.04854,-0.4744,0.45875,0.05387,-0.44019,-1.58765,-0.50604,-0.3101,1.20657,1.56711,0.49782,-0.91015,-35.64589459693213
-0.04052,0.07247,1.11225,-1.32123,0.62509,0.84927,-0.12938,1.35892,1.64074,0.72193,0.78087,-0.70839,-24.709137218147916
0.17772,-0.98402,0.51916,0.88075,0.49455,-1.33151,1.45206,-0.52789,0.33102,0.37038,-0.10503,1.41169,113.66364505698256
-0.8078,-0.56403,0.41915,1.58659,0.84242,-0.40262,-0.04703,0.44099,0.94056,-1.09274,-1.96286,-0.12136,74.94371402182551
-1.22112,-0.67966,-0.22342,1.44948,0.58527,1.30184,1.30632,-0.01331,2.81519,-1.37174,-0.17807,-0.25353,15.740921149983121
0.78646,0.36362,-0.19245,0.13864,-0.18126,0.45482,-0.60957,0.42456,1.12973,-0.91149,-0.30293,-0.11368,69.40035358431511
-0.46254,-1.81189,0.98425,0.55832,-0.19534,-0.04904,-0.78972,-1.22968,-0.13049,0.5273,0.73641,0.16853,-23.559025539313488
-0.0744,1.65463,2.3302,-0.71817,-0.62457,-0.71558,-0.56588,-0.66899,1.58049,0.19373,-1.00627,-0.36062,-111.85939586716745
0.25309,0.18364,-0.77304,-0.06338,-0.78999,-0.98918,-0.18954,0.15179,-1.54337,1.03489,0.82399,0.1916,-40.58846686138787
-0.76224,1.33251,-0.44975,-0.47203,-0.20811,-1.77373,-0.58896,0.54664,-0.73366,0.6968,-2.39463,-0.45264,-139.50026955158918
0.13524,-1.59744,-0.2795,-1.46161,-1.62733,0.87381,-0.89193,2.16136,0.4663,-0.38277,1.26233,0.70636,-206.57531432002892
0.56404,-0.61326,0.03017,0.23008,-1.43302,0.87793,-0.83758,-0.60851,-1.93231,0.98863,-0.5263,-1.3857,-56.8196570633226
-0.39663,-0.05883,-1.17284,-0.28623,1.48295,0.35495,-0.75658,-0.49678,-0.39662,-2.3774,0.42922,0.64375,74.52216805221533
-0.72347,-0.36174,0.68846,-1.70537,0.03963,0.19477,-2.00925,0.95901,1.35075,-0.18271,0.01958,0.57613,-172.06398473337836
-0.67073,0.12729,-0.61026,-0.52486,1.20584,0.97232,2.07041,1.12009,-1.27157,1.71065,-0.50635,0.94628,1.9185479317525678
-0.27251,-2.13959,-1.17754,1.74524,-0.47178,0.84969,0.27788,-1.51058,-0.20872,1.92493,1.03316,-0.4222,45.86129525913423
0.41124,0.51337,0.4178,-0.70123,0.62855,-1.28108,1.08698,0.5742,-0.71555,0.41145,0.11124,-0.45731,53.71317230843036
0.52073,2.02734,1.53078,1.45408,-0.81797,0.16412,-1.28415,0.09629,-0.94468,-0.20424,0.8701,-0.62717,76.33803135093723
0.52095,-0.22343,-0.1907,-1.19564,-0.16051,-0.1584,1.99981,-0.83213,-1.30714,0.87877,1.66588,0.52271,-22.341039062797872
-1.39953,0.31752,-0.48307,0.35694,0.05268,0.49649,1.07449,-1.32967,0.98222,0.41687,-1.69337,0.23405,-125.0488402021617
0.48599,-1.24164,-0.34953,-0.95393,1.19419,-0.10266,0.98225,0.06716,0.4792,0.94262,-0.32788,0.8266,91.52052192523806
2.30432,-0.78884,0.73356,0.5141,-1.77803,-0.27866,-0.24733,0.51766,0.65748,0.83779,-1.61132,0.32653,96.59467214372262
-1.11921,-1.24029,-0.95772,2.4678,-0.52974,-0.48674,-1.31843,-1.46858,-1.72254,-1.02226,1.04705,0.55364,0.3674307164162798
0.68023,-0.71037,-0.68447,0.48314,-1.2639,-0.65298,-1.52417,-0.48625,-0.35664,0.50902,0.70659,-0.45558,-6.513546896494612
1.04213,1.07486,0.26291,0.65027,1.63361,-1.05607,-0.14948,0.2881,0.30222,0.70191,0.1827,0.07886,286.1704947902069
-0.30546,-0.25786,-0.78508,0.45154,0.41382,-0.37742,-0.0499,0.12836,-0.18503,-0.76688,0.50487,1.16941,36.63091413742879
0.67539,-1.76073,1.02315,0.0605,1.50297,0.23578,-0.96348,-0.94296,1.50175,1.12276,0.7376,-0.74499,206.3361664511625
-0.94972,0.56726,0.81251,0.68524,0.54594,0.25527,0.76979,0.91949,-0.58419,0.04713,0.43144,0.42498,-2.509713071881033
-0.81892,-0.73146,-1.04531,-0.43276,-0.34483,-0.30119,0.43511,0.63559,1.69358,1.85669,-0.05474,-1.29341,-137.98469717298153
0.19534,0.44879,-1.25948,0.74538,0.61325,-1.18069,-0.91588,-0.31493,0.51705,0.20013,-0.04912,0.63691,117.85371144901828
0.11143,-0.96522,-0.15807,-0.87345,-1.07096,-0.04431,-0.98423,-0.17495,-0.29684,0.16353,-1.37789,-1.56517,-144.05873965108293
1.64136,-0.21021,-2.49848,-1.59115,0.29327,-0.46115,-0.33388,0.52823,-0.57004,-0.24912,-0.40065,0.67651,89.85689374696315
-0.65326,1.80518,1.00969,-0.22986,-0.25806,0.22636,2.29499,-0.21452,1.39793,2.26583,2.27641,0.24549,-85.01626895037998
-0.79063,-1.12066,0.0351,0.77966,0.73935,-1.39877,0.50129,0.54767,0.69529,-0.32178,0.79271,-0.14773,38.3857039328943
0.4835,0.11224,-0.74795,0.08871,-0.44818,-2.42853,-0.60921,-0.82065,-0.2851,1.17412,-0.13272,-0.48283,14.299546196305112
0.00586,-0.45061,-0.2047,-0.37448,0.86033,1.32199,-0.44865,-1.10214,1.23578,-0.79237,0.02117,0.10229,52.51836030446896
-1.35138,-1.9134,-0.3365,-0.83378,-0.80328,0.20116,-0.92565,0.34706,1.37432,1.10515,0.0001,-0.18545,-254.58302112460456
0.12546,-0.08198,0.79763,1.32895,-1.27016,0.19818,0.35091,0.46647,-1.91144,2.17461,0.13803,1.15532,-15.009292318275547
2.10913,-0.05399,-0.60144,-0.79861,-0.00335,-0.70542,0.55838,0.22167,-1.1434,0.27352,-0.47262,1.85316,158.617358920016
0.4283,0.0757,-0.11479,-1.01265,0.51943,-2.17732,1.42612,-0.11839,1.0484,0.75295,0.09087,0.25528,26.790232646735273
-1.03528,0.66715,0.1051,0.4953,-2.33084,-0.05164,-0.04835,-0.70229,0.06242,-0.32497,1.66338,0.06676,-262.26191395720645
0.82014,-0.52583,1.32188,-0.3492,-1.77518,1.48196,2.62796,-0.84628,-0.92915,-0.91352,0.78933,1.13986,-86.48211786002332
-1.40348,-0.31693,1.57252,1.81991,0.06589,-1.21683,0.06542,-0.89687,0.14411,-0.09916,-1.33185,0.17035,-32.86458706637551
-0.86097,0.14861,1.16662,-0.42283,0.831,2.28157,0.49542,0.7294,-0.1228,0.04365,0.1164,0.01565,-38.75549426431855
0.58046,-0.14911,0.34816,-1.48164,-0.02677,-0.49581,0.15791,-0.88326,-0.32461,0.07653,1.47031,0.23821,-23.653618631886644
-0.09819,-0.92495,-0.25156,1.1196,-1.378,-0.83114,0.80697,-0.49288,-2.63183,-1.32831,-2.55404,0.32175,-78.41640498345832
-0.586,-0.08374,-1.03318,-1.55342,1.55911,-1.2349,0.3986,1.02633,-1.03694,-1.08305,-1.51433,0.32073,-28.88525739222949
-0.73656,-1.34762,-0.5146,1.43136,0.35901,-0.36683,-0.95675,-0.82016,0.37956,-1.13911,1.90609,-1.07515,58.45768979015442
0.04618,0.11729,-1.83082,-0.59881,1.64422,-0.40337,-0.8727,0.11528,2.01315,-0.83354,1.17872,-0.57645,118.87353913121105
0.27813,0.13983,-0.7273,0.03719,-0.42144,0.15288,-0.3666,-0.97789,-2.28237,1.79922,-1.57401,-2.20952,-17.273940557852587
0.30781,0.89081,-0.62284,-1.27526,-2.12459,0.27223,1.13362,0.10828,0.05481,-0.70814,-1.55929,0.23036,-241.14492955933
0.06864,0.41598,-0.64845,-0.06061,1.06185,-1.65126,-1.2073,-1.064,0.07335,-0.229,0.71649,-0.09367,100.1756723739941
-0.76947,-0.05262,0.84591,0.3317,-0.4348,-2.05361,-1.20399,1.24502,-0.96433,-2.34251,0.25453,-0.11907,-91.94047999815544
0.54185,-0.45301,-1.01757,0.04877,-0.65541,0.18334,0.11454,0.77402,-0.78532,1.7014,-0.35108,0.87903,-1.6724212207644253
0.71348,-0.14643,1.62713,-1.50757,2.15016,-0.37806,-0.00268,-0.03771,0.39954,-0.75254,0.98459,1.02864,172.31111553917503
0.41003,-0.02267,-0.93831,1.41318,2.80681,1.12896,3.44266,-0.61846,0.42234,1.20835,-1.49179,0.26225,359.11398937522796
0.19384,-0.56371,3.0755,0.24251,0.7272,1.93431,1.81183,-0.7547,0.08445,-0.84152,0.73704,0.31627,102.4888924573218
-2.08556,-0.99351,1.69141,-1.21901,-1.36895,-1.1811,-1.73928,0.77943,-0.01383,0.2975,0.25053,-0.28629,-398.42991734388823
-0.03833,0.62668,1.75436,-1.74247,1.47297,-0.3257,1.28393,1.03938,-0.09393,0.27501,0.14703,-0.03808,18.597898548270592
0.44995,0.83573,-0.79095,-2.00181,0.10213,0.37938,-0.38964,-0.04624,1.15952,0.44057,-1.57168,1.94854,-78.97654721248195
0.33099,2.03044,0.17266,0.04692,-0.39691,-0.01642,1.54766,-0.38603,-0.64055,-1.39916,-0.47457,0.80446,-1.462993792996313
-1.83293,0.6558,-0.232,-0.11264,-1.6824,0.09464,1.36247,0.79452,1.71945,-0.86951,-0.52995,-0.24267,-338.4818820875998
-2.30445,-1.0197,0.47607,0.02227,-0.93599,2.07796,-1.03941,-1.62364,-0.89342,1.11681,0.67741,0.24066,-304.34207167942475
0.79381,-0.99157,0.04364,-0.14072,-1.41057,-1.23135,1.09048,-1.19717,0.52984,-0.00173,0.69173,-0.57967,-45.77969007862075
2.06653,-1.80299,-0.17125,0.4105,0.84201,2.8767,0.73732,0.38962,-0.41811,-0.50656,-1.25236,-0.22133,295.34833350439123
0.04531,-0.99001,-1.13967,-0.29682,1.50423,0.52299,-0.90356,0.25122,-0.29505,1.57296,-0.71408,1.03749,111.41386130007558
-1.6175,0.78849,0.04027,1.49074,-1.00822,0.82147,1.00201,-0.08446,1.37124,0.70726,1.55391,0.13024,-146.39543139926423
-0.40175,-0.48856,-0.83513,1.31394,1.1054,0.48101,-0.39743,-0.36971,0.81683,0.56482,0.40239,-0.02481,138.48131698907844
-0.92985,-1.26064,0.70792,2.24169,-2.60274,-0.36278,-1.57005,-0.88098,-2.99802,-1.42367,1.37984,-1.60934,-170.90424129267998
-0.80947,-0.41251,0.45605,-0.80671,1.55284,0.64488,-1.48451,0.87469,1.6479,0.14082,0.40748,0.3559,7.376050091367065
-0.76447,0.44758,-0.10474,-0.56956,-0.18087,0.5905,0.94361,-1.08962,0.99374,0.7767,-0.59301,-1.86061,-130.404043710155
0.29625,0.05601,-0.67287,1.25522,-2.33287,-0.5576,-0.43625,-0.62661,-1.13718,1.33414,-0.59095,0.42788,-99.19627588337461
-1.5964,-0.10579,-0.2727,0.52994,-0.23097,-1.23324,-0.54593,0.65065,-1.45125,-2.00782,-0.7409,-1.0116,-151.96495166299752
0.99915,0.20416,0.52461,-0.19677,0.41524,-0.47636,1.4568,-1.33285,-0.01499,-1.2383,0.54553,0.48247,127.80360781779748
-0.77243,-0.05962,-1.38095,0.74208,0.82749,1.4701,-0.05126,1.17316,2.11326,0.84506,-0.68776,-1.39754,34.953295943394956
-0.57136,-0.53967,0.94824,-0.40269,-1.02539,-0.28066,0.39075,0.81896,1.83866,1.26225,-0.94981,-0.40469,-176.46401040651602
0.07162,2.20649,0.19396,1.13067,0.87182,0.64845,-0.29826,0.50185,-0.61867,0.0458,-0.36376,-0.79698,148.92638045913168
2.09797,0.33274,-0.7691,-0.15028,-0.0334,0.86335,-0.99417,-0.55223,0.42938,1.01454,0.49603,0.75972,201.37156351325254
0.10694,-1.08453,0.96973,3.15196,-0.16333,-0.2112,0.25303,-0.61412,0.96043,0.97665,0.17665,0.29906,189.92862007021193
-1.92142,1.25671,0.82413,-0.6294,1.08207,1.075,-0.7543,-1.90534,0.08909,0.76152,-0.85004,-0.47848,-142.38544733754995
-1.90703,0.9186,0.64704,0.34094,0.06383,-0.75311,-1.19174,0.49156,0.23605,0.15403,2.2825,-0.05641,-147.5014427573005
0.16334,-0.86599,0.45203,-2.94251,0.3195,0.87103,0.24073,0.42752,-0.62014,-1.17083,-0.48319,-0.57855,-138.21449007487757
-1.2719,-0.73699,0.99316,0.70017,-0.86902,2.02582,-0.16525,0.51166,-0.57334,1.40214,1.30921,2.46274,-149.6845879286197
0.20292,-1.81487,0.75573,-0.43006,-0.51778,-0.48363,0.06784,-0.15099,2.10234,0.66661,-1.60461,0.30893,-61.78237718041251
-0.35167,0.23839,0.02108,0.02771,-1.34869,-0.70317,0.14883,-1.31071,0.58835,-0.36548,-0.07197,-1.13731,-150.12694975820293
2.35188,0.54227,-1.84232,-2.07032,0.68092,-1.09112,0.61414,-1.14377,-0.03531,1.35565,-0.41675,0.0395,164.86778123769125
-0.52978,-1.59144,0.01782,-0.0692,0.49732,-0.31032,-1.48638,-3.04327,-0.43877,-1.4992,-0.08857,-0.8502,-14.433703150262051
1.05039,0.27962,-1.50794,-2.24979,-2.16046,-1.04028,0.59732,1.2167,1.17768,-1.12608,0.58226,-0.56908,-214.05816110467572
1.15272,-0.10044,1.62643,-0.33175,-0.17917,0.51743,-2.11708,-1.19711,1.10511,-0.12292,0.03591,0.02167,80.02489721920101
-0.14988,-1.39263,-0.81612,1.3795,0.50567,1.09358,1.02067,-0.84422,0.99081,1.24579,-0.09964,-0.19967,112.29302619194736
1.06463,-0.58951,-1.17151,1.02118,-0.73862,0.6402,0.7869,1.03921,0.08494,0.27173,0.62032,-0.37316,109.3992933251782
1.01779,0.53702,0.75059,-0.37472,0.10554,0.62569,0.79465,-0.31167,-1.39658,-0.76895,-0.74902,-0.80629,82.87170230403972
0.24936,2.00593,-0.9576,-0.29684,-0.48823,-0.42058,-0.86354,-0.84656,0.53939,1.7539,0.40037,0.52367,-32.133635793195126
-1.26045,-0.92548,-1.86973,0.50707,-0.55503,-1.15521,-0.92454,-0.33458,-0.3098,0.70578,2.51902,-0.15884,-124.61427371323933
0.02311,-0.67146,0.01645,0.1291,0.86289,-0.72902,0.32614,1.4185,-0.28195,-0.84817,0.0642,1.58401,85.35428856624554
1.01329,0.75328,-1.07205,1.5818,-1.95399,-0.00065,-1.35985,-0.9024,0.54916,1.1355,0.56214,-0.26665,32.96898189444873
-0.73594,1.29099,-1.44197,2.19662,1.79082,-0.21861,2.36325,0.63837,-2.40857,-0.35129,-2.76948,0.52176,195.33209800998387
-2.0214,-0.62481,-0.20888,1.79585,0.72334,-0.55126,0.11646,2.73972,0.39754,0.43713,-2.28942,0.92944,-46.08173782464544
-1.58202,1.04506,0.55389,-0.00859,-1.59766,-0.39386,-0.35741,0.34445,-0.39222,0.66724,-2.08694,-0.04227,-310.83241140273964
0.08037,-1.15115,1.94049,-0.99877,-0.4724,1.84213,-0.79375,-1.7971,2.15609,1.4437,1.48911,2.11143,-82.56076974456522
1.51899,1.82187,-0.24315,-0.81819,-1.53101,-0.22797,0.4662,-0.84741,-0.0214,0.05131,-1.41095,0.33792,-40.03643888112609
